性別,年齡,BMI,拳擊,器材,有氧,舞蹈,高強度間歇,瑜伽,肌力訓練,燃脂,減脂瘦身,增加肌肉,增強體魄,舒緩壓力,推薦類型
1.0,2306.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,error
0.0,2411.0,23.006463806506442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,肌力
1.0,980.0,0.0,0.0,0.0,-3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
0.0,45.0,-22.173824507854857,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,肌力
0.0,3104.0,0.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-5.0,1.0,0.0,0.0,柔軟度
0.0,44.0,21.564702081061487,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,565.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,1.0,0.0,0.0,-2.0,1.0,1.0,錯誤
1.0,56.0,-21.381336413619078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,肌耐力
0.0,34.0,-20.572909415497136,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,肌力
1.0,50.0,-21.22504930100948,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,心肺
1.0,1932.0,23.8751147842057,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,肌耐力
0.0,900.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.0,0.0,0.0,1.0,1.0,錯誤
0.0,22.0,11.490657230358913,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,心肺
1.0,45.0,23.679529553886265,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,39.0,17.180647292700982,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,心肺
1.0,2446.0,0.0,1.0,1.0,1.0,-2.0,-4.0,1.0,1.0,-4.0,0.0,1.0,1.0,1.0,柔軟度
0.0,24.0,23.22953973049436,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,柔軟度
0.0,27.0,-15.822568085370465,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,心肺
1.0,3669.0,0.0,-5.0,1.0,-3.0,-5.0,1.0,1.0,1.0,0.0,-5.0,1.0,0.0,1.0,柔軟度
0.0,869.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,error
1.0,2414.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.0,0.0,0.0,0.0,-5.0,1.0,error
0.0,405.0,0.0,0.0,1.0,-4.0,-5.0,1.0,-3.0,-2.0,0.0,0.0,1.0,1.0,1.0,error
1.0,48.0,-31.112749914085498,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,2435.0,22.4913494809689,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌耐力
1.0,1410.0,0.0,0.0,-2.0,-2.0,-3.0,1.0,0.0,-5.0,1.0,-3.0,1.0,1.0,1.0,0000
0.0,26.0,14.661538112405328,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,2682.0,23.96383543178225,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,31.0,18.8189243102864,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,心肺
1.0,462.0,0.0,0.0,1.0,1.0,-2.0,-2.0,-5.0,1.0,0.0,0.0,-5.0,1.0,1.0,肌耐力
0.0,41.0,-20.554756479549006,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,肌耐力
1.0,34.0,-10.870476903839226,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,2077.0,0.0,1.0,0.0,1.0,0.0,-5.0,-4.0,0.0,0.0,1.0,1.0,-2.0,1.0,肌耐力
0.0,3798.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,1.0,0000
1.0,2122.0,25.612950017082692,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,肌力
1.0,783.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,1.0,-4.0,1.0,0.0,1.0,柔軟度
0.0,2126.0,20.030878989371875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
1.0,27.0,-24.421255379871248,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,肌力
0.0,564.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.0,-5.0,1.0,1.0,1.0,0000
1.0,45.0,22.4913494809689,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌力
1.0,2037.0,0.0,1.0,0.0,1.0,-4.0,1.0,1.0,1.0,1.0,-3.0,1.0,1.0,1.0,error
1.0,2641.0,20.995889358488363,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,柔軟度
0.0,33.0,-15.827879062311249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,心肺
1.0,16.0,-17.860387388866048,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,27.0,23.8751147842057,1.0,1.0,0.0,1.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,肌力
1.0,1333.0,0.0,-3.0,1.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,-2.0,1.0,1.0,肌耐力
1.0,47.0,-31.296788678426854,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,3595.0,23.8751147842057,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,心肺
1.0,1024.0,22.63572200581309,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,肌耐力
1.0,1124.0,24.141229687842173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,26.0,-16.348098405527306,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,肌耐力
1.0,2141.0,21.88374359222033,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,肌力
1.0,46.0,-29.40015205580464,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,error
1.0,27.0,20.53895036103905,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,柔軟度
1.0,3432.0,23.8751147842057,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,肌力
0.0,404.0,17.68980806766382,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,柔軟度
1.0,2562.0,0.0,1.0,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
0.0,3885.0,17.48330473782101,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,心肺
1.0,35.0,16.663680044545295,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
1.0,38.0,-15.659131097640607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
0.0,27.0,16.13902905149521,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,3121.0,0.0,0.0,1.0,1.0,1.0,1.0,-5.0,-5.0,-3.0,-2.0,-4.0,1.0,1.0,肌耐力
0.0,38.0,20.557182920481004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,心肺
1.0,3842.0,0.0,0.0,-3.0,1.0,1.0,-3.0,-4.0,-5.0,1.0,0.0,1.0,-2.0,1.0,0000
0.0,2808.0,0.0,0.0,1.0,-5.0,-5.0,1.0,0.0,0.0,1.0,0.0,1.0,-3.0,0.0,心肺
1.0,2998.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,1.0,1.0,1.0,1.0,肌耐力
1.0,3859.0,23.21977082689218,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,柔軟度
1.0,3451.0,21.3039485766758,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,肌耐力
0.0,27.0,18.8189243102864,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,心肺
0.0,1790.0,0.0,-4.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,心肺
1.0,955.0,17.578125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,柔軟度
0.0,27.0,-12.418053772825106,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,error
0.0,32.0,18.8189243102864,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,柔軟度
0.0,32.0,21.420981211888368,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,心肺
1.0,46.0,-19.709594272357254,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,47.0,-22.4913494809689,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌耐力
1.0,3630.0,18.70065258875853,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,肌耐力
1.0,858.0,0.0,0.0,1.0,-3.0,0.0,1.0,0.0,1.0,-3.0,1.0,1.0,0.0,1.0,柔軟度
1.0,1195.0,0.0,0.0,-3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,心肺
0.0,429.0,0.0,0.0,1.0,0.0,-3.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.0,1.0,心肺
1.0,525.0,0.0,0.0,-5.0,0.0,1.0,0.0,1.0,0.0,1.0,-4.0,0.0,-3.0,-5.0,心肺
1.0,37.0,17.578125,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,心肺
1.0,34.0,17.630794175771484,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,47.0,24.86507423101261,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
1.0,19.0,-18.095373697151267,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
0.0,44.0,21.542124536323584,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,29.0,19.433665532311046,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,心肺
1.0,46.0,-25.762412235448256,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,肌力
0.0,37.0,-26.695128462932352,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,error
1.0,2333.0,22.4913494809689,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
0.0,3673.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,心肺
1.0,50.0,19.63045469250203,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,696.0,19.8791026005112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
0.0,732.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-5.0,1.0,0.0,1.0,1.0,柔軟度
0.0,2786.0,22.24360942235856,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,肌力
0.0,3102.0,26.290533215002213,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,error
1.0,46.0,-20.966426215864093,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌耐力
1.0,3040.0,21.468697201374745,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0000
1.0,23.0,-21.899374902334248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,心肺
0.0,827.0,0.0,1.0,-4.0,1.0,-5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,1133.0,21.218776767201234,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,心肺
1.0,371.0,0.0,0.0,1.0,-5.0,1.0,1.0,-4.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
0.0,1268.0,0.0,0.0,1.0,-5.0,0.0,0.0,0.0,-3.0,0.0,-4.0,-3.0,-3.0,1.0,柔軟度
1.0,3360.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-5.0,1.0,0.0,0.0,1.0,1.0,0000
0.0,3434.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-2.0,1.0,0.0,1.0,1.0,0.0,肌力
1.0,38.0,-25.565766607011746,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0000
1.0,3851.0,0.0,0.0,0.0,1.0,-5.0,1.0,0.0,0.0,1.0,1.0,-2.0,1.0,-5.0,柔軟度
1.0,47.0,-16.911650441264072,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,3637.0,21.894557011448782,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,error
0.0,526.0,20.103754845809604,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,柔軟度
1.0,2275.0,19.8791026005112,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,肌耐力
0.0,23.0,-18.509999778316182,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0000
0.0,46.0,-20.632597414097948,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,柔軟度
1.0,46.0,-25.89168367735003,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,錯誤
1.0,2272.0,24.37712778991212,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,3953.0,0.0,1.0,-5.0,-3.0,1.0,0.0,-3.0,1.0,-4.0,0.0,0.0,1.0,-5.0,肌力
1.0,48.0,20.6678565697046,1.0,1.0,-5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,柔軟度
1.0,3770.0,24.05792112157102,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,心肺
0.0,34.0,18.944077446177076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,無此類別
1.0,583.0,0.0,1.0,-5.0,1.0,0.0,-4.0,1.0,1.0,-3.0,0.0,0.0,-3.0,-4.0,error
1.0,32.0,17.2711547252297,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
0.0,50.0,-22.698613836690175,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,心肺
1.0,17.0,-16.585075586541112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,柔軟度
0.0,2433.0,22.088801444784576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,心肺
1.0,46.0,22.44355027759651,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,肌耐力
0.0,49.0,23.474512254860016,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0000
1.0,1648.0,22.13671736146931,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,error
1.0,47.0,22.4913494809689,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌力
1.0,27.0,13.527586593512018,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,無此類別
1.0,2877.0,0.0,-5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,柔軟度
1.0,3792.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,1.0,1.0,0.0,0.0,1.0,錯誤
1.0,46.0,-27.897031581292865,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,error
1.0,1448.0,0.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,1.0,-3.0,1.0,1.0,1.0,心肺
1.0,22.0,-24.26405902793095,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,error
0.0,44.0,21.493975491208204,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,柔軟度
0.0,45.0,-25.131173661263546,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,柔軟度
1.0,2645.0,22.6130389774102,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0000
1.0,1394.0,27.93631791584836,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,471.0,15.873618551717124,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,肌耐力
1.0,3102.0,0.0,1.0,-4.0,0.0,-5.0,0.0,1.0,1.0,-3.0,-5.0,-5.0,0.0,1.0,error
0.0,4011.0,14.409221977093654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,柔軟度
0.0,1914.0,22.4913494809689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,柔軟度
1.0,47.0,-21.812048806079197,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,810.0,0.0,0.0,-4.0,-4.0,0.0,1.0,1.0,-2.0,0.0,-5.0,0.0,-2.0,1.0,心肺
1.0,38.0,-15.012786640574696,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,心肺
1.0,3775.0,23.63531150251254,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,34.0,-17.351625497427488,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,柔軟度
0.0,27.0,16.358024691358,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,3994.0,20.577566936415813,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,肌力
1.0,62.0,18.5165832971912,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,心肺
0.0,34.0,20.028841531805803,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,柔軟度
1.0,30.0,-22.33693362697781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0000
1.0,363.0,22.88952388653769,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,2795.0,23.535486735102925,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,柔軟度
0.0,37.0,-30.08536333658629,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,肌耐力
1.0,268.0,0.0,-4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-5.0,1.0,心肺
0.0,3222.0,0.0,0.0,0.0,-2.0,1.0,0.0,-5.0,0.0,-5.0,0.0,0.0,0.0,1.0,心肺
0.0,29.0,19.97786090196551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,柔軟度
0.0,2905.0,23.7332384003797,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,柔軟度
0.0,3336.0,12.29362216059969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,50.0,-22.803982273037352,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,錯誤
0.0,726.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-5.0,1.0,0.0,1.0,1.0,-5.0,心肺
1.0,21.0,-18.019335075786053,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,錯誤
1.0,750.0,0.0,-5.0,1.0,1.0,-5.0,-5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,3565.0,23.1665645702056,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,3682.0,13.455311243063436,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,37.0,-8.978783549637003,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,柔軟度
0.0,1260.0,18.0427010591734,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,error
1.0,3984.0,29.223561139379353,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,肌力
1.0,3272.0,0.0,0.0,-3.0,0.0,1.0,1.0,-5.0,1.0,1.0,-2.0,1.0,1.0,-5.0,error
1.0,3028.0,16.568167010300392,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,46.0,-25.348888654689144,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌耐力
1.0,398.0,0.0,0.0,-4.0,-3.0,1.0,1.0,0.0,-3.0,0.0,-4.0,1.0,1.0,-3.0,心肺
0.0,2519.0,28.67263825056828,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,心肺
1.0,3756.0,19.126551908371216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0000
0.0,1559.0,0.0,-4.0,1.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,心肺
0.0,1470.0,19.112613855183692,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,肌力
1.0,2571.0,23.466930457913215,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌耐力
0.0,3663.0,0.0,1.0,0.0,1.0,0.0,1.0,-4.0,-5.0,-2.0,1.0,1.0,1.0,1.0,柔軟度
0.0,1115.0,17.379072462588592,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,肌耐力
1.0,3446.0,22.4913494809689,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌耐力
1.0,27.0,21.23111223235543,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,柔軟度
0.0,1657.0,0.0,0.0,1.0,1.0,1.0,1.0,-4.0,1.0,1.0,0.0,1.0,-4.0,-5.0,肌耐力
1.0,3821.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.0,-4.0,-3.0,1.0,1.0,柔軟度
1.0,22.0,23.8751147842057,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,心肺
1.0,47.0,24.29250820793753,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,肌耐力
1.0,38.0,-14.757923377690187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,肌耐力
0.0,31.0,18.8189243102864,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,心肺
0.0,24.0,17.075108541230563,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,肌耐力
1.0,245.0,23.7332384003797,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,肌耐力
1.0,259.0,19.0311418685121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,柔軟度
0.0,25.0,16.358024691358,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,心肺
0.0,61.0,16.676657577809607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,心肺
1.0,650.0,23.842827515925805,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,error
0.0,33.0,-17.887527195156004,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,肌力
1.0,36.0,20.75523630264195,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,心肺
1.0,603.0,0.0,1.0,-4.0,1.0,-5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0000
0.0,553.0,20.25981050733345,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,心肺
0.0,33.0,22.051842704602777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,柔軟度
0.0,45.0,24.580874958794823,0.0,0.0,0.0,1.0,-3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,柔軟度
0.0,44.0,-23.129974408499194,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,肌力
1.0,1513.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,error
